-5,-7,-7,-15,13,7,1,-1,4,0,12,-5,26,10,1,0
-1,0,-10,27,18,-10,1,-1,3,-1,0,-14,-11,3,-1,-2
-3,0,-3,-4,0,2,1,0,0,0,2,15,1,0,-3,-2
-1,1,1,-1,2,-2,-5,1,-3,-2,-1,-4,1,-1,1,1
0,-1,-2,-1,1,-5,-3,1,-9,-29,-97,-40,-14,-38,-13,-9
-1,11,41,21,52,30,2,-4,10,18,36,-16,-4,-4,3,8
7,10,26,82,41,12,7,4,-6,-3,8,45,44,15,-2,-4
0,6,17,-4,10,0,-1,-2,-6,-10,-33,-101,15,6,-5,-4
-1,-1,7,3,1,0,-4,0,1,0,-4,-1,-2,-4,-1,-2
1,-1,0,-3,2,-2,-2,-3,-3,-2,-4,-2,-4,-3,-1,-2
-2,-10,-23,-8,13,-4,-2,-4,1,1,-1,-6,-5,-2,1,-1
0,1,8,-9,-2,5,-1,0,-4,-2,0,3,5,5,0,3
0,-4,-22,-4,-7,3,-3,1,1,1,12,40,39,3,2,1
-1,-2,-2,10,9,-2,-3,-4,1,-2,-1,-7,2,1,2,2
-1,1,2,-10,-20,-4,-3,1,-3,0,2,-1,-4,-2,-1,1
3,2,2,9,48,19,-2,-1,-2,-4,-5,-28,-10,-5,-3,-1
2,0,4,0,-52,-8,4,7,2,1,0,-3,1,3,1,0
3,9,19,19,90,-16,-2,3,1,0,-5,5,12,0,0,-3
1,6,19,-60,-9,3,-2,2,-13,-36,-116,-91,-19,2,-8,-5
1,1,8,73,25,1,-1,-1,-3,-3,-10,42,27,-4,-5,-3
-2,-4,-3,-14,-3,-3,-1,4,6,13,27,46,82,9,1,4
-3,0,-4,-6,-3,-1,-2,-1,2,3,19,1,0,2,1,1
0,0,-1,12,39,1,-1,-3,-1,-2,-5,-5,-1,3,1,-2
2,-4,-5,-10,6,-3,1,1,1,-1,-2,-1,6,5,-1,1
-4,-2,-9,-16,12,5,-1,0,0,0,-3,-4,-17,-18,-2,-3
0,-3,-2,-5,9,1,-3,-2,0,-2,-3,25,13,5,-1,-1
-2,0,0,-24,18,-4,-5,-2,-1,-2,4,-9,-4,-2,-2,-1
-2,-5,-25,49,-9,-6,-4,-3,-2,-3,-5,1,3,5,-2,-5
2,2,17,24,-3,-4,1,3,4,1,3,43,11,3,3,-1
-1,1,14,-6,-6,-6,-1,-4,-1,-2,-3,-9,-4,0,-1,-1
1,4,10,2,-1,-4,0,0,-2,-12,-41,-36,-2,7,-2,-3
-2,2,3,-1,3,-2,1,1,-4,-9,-29,-24,-3,-1,1,-2
-1,-2,-4,-7,-37,-10,-2,0,-2,-5,-6,-12,8,1,1,2
-1,-3,-1,12,-16,-6,-2,-1,2,5,13,9,-2,4,-1,1
4,3,9,0,-15,3,1,-1,-3,-3,1,-29,3,-2,-4,-4
-3,0,2,-9,-7,3,2,1,1,-1,-7,0,-2,1,-1,0
1,-3,-5,-11,-1,2,0,0,-2,-2,-1,13,-13,-2,-4,0
-3,-1,0,-1,3,-3,-1,-3,1,3,1,74,37,12,0,1
4,8,32,-83,-35,9,2,1,-2,2,1,3,17,3,-1,-1
3,3,-20,24,9,5,4,2,-1,10,31,-3,9,9,-1,0
3,7,32,127,77,13,4,-1,4,17,77,-1,-69,-22,-2,3
2,6,16,3,4,2,-3,-1,3,-9,-70,4,-74,-7,1,2
-1,1,-1,4,65,0,-3,-1,0,1,3,-12,-1,-2,-1,-2
4,1,-1,-15,-128,-22,-4,1,-4,0,0,-10,-4,-3,-3,-1
-4,-2,-13,3,3,-12,-3,2,-1,-2,-3,-5,-6,0,-4,-2
-2,-5,3,0,-4,1,-1,1,-2,-1,-3,-5,1,1,-1,-2
-2,-2,-1,5,8,4,1,0,0,1,-5,-28,4,3,4,-2
-1,2,-1,-10,-6,-6,-1,0,0,2,-5,-17,-19,4,1,2
-4,-7,-5,-3,2,1,-1,-2,-2,-1,0,30,12,6,2,-2
-2,-1,-2,-8,-10,-5,-3,-3,-3,3,-1,-6,-4,3,-2,0
0,0,5,17,8,1,-1,-1,1,2,18,4,44,12,-2,-2
2,5,6,-42,2,13,4,4,3,7,14,-5,25,-24,-3,1
-5,-3,-2,4,-9,0,0,-6,2,-9,-33,-32,-78,-13,-2,-1
0,4,20,64,26,4,4,4,2,-7,-32,17,-26,-24,-5,-4
-1,1,-4,-2,-4,-3,-1,-2,-2,1,0,-5,1,-4,-2,-2
1,-1,-1,-9,-19,5,2,1,-1,-3,2,-6,-5,-3,1,-4
1,4,9,7,52,5,1,3,-2,-1,-5,-5,-2,-3,-2,-1
-1,-8,-23,-19,-54,-3,-4,-4,-1,-3,-6,-2,-5,-8,-1,0
1,0,5,-6,2,2,1,0,-3,-4,-1,62,0,-9,0,-1
-2,-3,-3,-12,-7,-5,-2,-2,-2,2,4,-42,5,6,0,1
-4,-2,-6,-8,-3,-9,-2,-1,-2,-2,3,-10,-9,-4,-3,-3
2,-2,0,-9,-4,0,-6,-2,-1,-6,-16,9,-1,-2,-7,-1
3,1,2,-20,-37,-18,-2,-1,-1,1,-4,-3,0,-3,-1,-1
0,6,21,16,-1,3,3,2,-1,9,28,-8,-73,16,4,1
0,5,13,-30,7,-4,-2,-5,4,12,35,19,-44,-38,-7,1
-3,1,17,31,15,6,-3,0,-10,-32,-112,-30,-15,12,-1,-10
-1,-3,-1,-5,-3,-3,-2,-2,-4,-1,0,-9,-3,-6,-7,-2
2,3,4,-15,-4,-3,-2,-2,-3,-4,-10,-60,-17,-3,-2,-1
-3,-10,-8,7,11,1,0,0,-2,-1,8,42,8,2,-1,0
-6,2,8,-57,-15,-6,-5,0,-2,-1,-3,4,0,0,2,0
2,-1,-4,-2,0,2,-2,-2,5,6,14,127,35,10,6,3
-1,-3,-1,0,-6,-7,0,0,-1,1,2,-6,1,0,0,0
0,-4,0,-1,25,-4,-3,-4,-3,0,3,8,-6,-10,-6,-2
7,16,43,-3,4,13,1,2,1,-1,-6,-37,-4,2,-3,0
1,5,22,51,6,3,-2,-3,-4,-29,-96,-43,-8,-27,-4,-4
-1,-1,8,49,15,-1,-2,-3,-6,-10,-6,41,15,2,-3,-5
-2,1,-2,-3,9,0,0,1,-4,6,12,-3,-44,-1,-3,-4
-2,-1,-2,-12,0,0,0,-1,5,7,20,-36,7,11,8,4
-2,-23,-31,15,39,-4,0,0,0,-3,-4,-9,-3,0,-3,1
5,6,14,-4,20,6,4,3,0,-3,-5,-3,1,-1,-2,2
-1,0,-6,-13,29,1,-2,-4,1,-1,0,-1,13,-1,0,-1
3,5,19,49,11,12,5,2,-1,5,8,-4,-13,0,0,1
-2,-3,-3,-5,-7,0,-2,-1,-2,1,1,-4,-1,0,-3,-1
-1,-3,-3,-2,11,-1,0,-3,-1,-2,0,9,2,2,-1,3
2,7,16,-2,26,5,1,2,-2,-2,-3,-7,-4,2,-4,-1
-2,-6,-32,8,22,8,1,-4,-1,-1,-2,-9,-2,3,-3,-1
-2,-3,1,-43,-16,-7,1,0,-2,-8,-6,-11,-25,-19,-4,-1
5,3,9,39,23,2,4,4,-1,-1,2,-21,3,-7,-3,-2
-1,1,1,19,11,3,3,0,1,1,-5,-21,15,13,1,-6
-5,-2,-5,-6,-1,-3,-2,-1,1,0,0,17,-1,0,-1,0
-1,-1,-1,-16,-21,-7,-4,-1,0,-1,0,-6,-2,2,0,-3
1,3,10,-6,-34,-5,-1,0,0,-2,0,-3,-2,-3,0,-5
2,2,6,9,50,3,2,3,-2,7,34,-4,44,7,-1,2
0,4,9,25,0,5,-4,-1,-4,-21,-69,6,58,5,1,1
3,-1,-2,-15,-11,-4,-4,0,-5,1,4,-116,-17,-5,-4,-4
1,1,-1,-8,-10,-3,-3,2,3,2,14,76,43,16,6,3
0,1,4,-7,-34,-13,0,-1,-4,-3,0,41,-2,0,-3,0
2,-1,-10,-8,2,-24,-3,-1,1,1,2,3,5,1,3,1
0,0,11,18,41,14,1,-1,1,4,12,2,81,15,0,-1
0,2,-3,-20,-4,-7,-3,1,1,-15,-49,-1,-99,-25,0,1
1,1,1,12,8,3,-5,-1,3,2,1,-58,5,7,-1,2
2,-2,-1,-3,-1,-1,1,3,3,5,16,37,5,5,3,4
0,0,21,2,9,1,-4,1,-2,-2,-1,-5,-8,-4,-4,-3
-2,1,16,-7,-43,-15,-4,-3,-2,-2,-1,-7,-5,-4,-3,-1
-2,-13,-43,-32,7,5,-1,-3,-1,0,-4,-2,-1,3,2,0
1,6,18,21,9,6,-1,1,0,-1,-3,-4,-4,-2,-2,-1
-2,-5,-3,-5,0,-3,-1,2,-4,1,7,-19,-11,-4,1,-1
1,-2,-2,-3,-4,-6,-1,0,0,0,11,79,23,-1,-3,-2
-2,-1,-2,-3,-3,-2,-2,0,2,3,8,-18,-6,3,0,3
-2,0,1,4,41,13,-2,0,0,-1,1,-6,-4,-4,2,0
0,4,9,61,47,18,4,2,0,3,1,-8,-17,1,-3,-3
2,4,12,-6,15,3,1,2,1,3,-5,-12,38,-21,-4,-1
0,-1,9,60,9,4,0,-1,1,-1,2,-15,-78,-7,-1,0
-2,1,4,-15,-6,0,-1,2,-2,-9,-14,-86,-10,-8,2,-1
0,0,16,7,11,15,3,0,-2,0,-5,-12,-5,-4,0,-3
-3,-7,-35,-20,-25,-21,-4,1,-3,1,-1,-9,-5,-4,-3,-3
-3,-19,-37,-4,-10,-5,-7,-1,-2,-1,-6,-5,-3,-2,0,0
-1,-1,10,-8,2,-1,4,-3,-3,2,1,0,-7,-6,-3,-1
2,0,-6,-2,-4,-2,1,0,1,2,-11,-2,16,9,-1,-3
-1,0,-3,-2,-3,-4,-4,0,2,5,15,-16,-6,3,-1,1
1,0,-2,-2,-4,-1,-3,-2,-1,1,6,-3,0,2,-2,-1
0,5,14,-11,15,-1,-2,-4,0,-1,-3,0,2,-4,-3,-1
5,9,16,-9,17,12,2,0,-1,-8,-25,25,19,6,0,-1
1,3,16,26,15,6,1,0,2,1,13,-29,-73,-37,-1,0
-2,-2,-1,-16,-2,0,-3,1,0,2,-25,-28,-21,-2,-1,4
0,2,3,-7,-1,-2,-1,0,0,-3,-5,16,21,7,0,1
-1,-2,12,1,18,7,1,1,-1,1,2,9,4,-1,2,4
-2,-9,-20,-5,-9,12,-2,-2,-3,-6,-2,-6,-4,-3,3,-1
-5,-10,-45,-15,-104,-36,-8,0,0,0,-1,-8,-20,-8,1,0
-3,-4,-3,-1,6,1,-1,0,-2,-1,-6,-6,-9,-1,-1,1
1,2,4,17,9,-5,2,-4,1,-2,6,11,0,5,-1,4
-3,1,-1,-10,-12,-8,-1,-3,-1,-1,0,22,14,3,-3,-2
-3,-5,-9,-14,-21,-12,0,-2,-2,2,7,-15,-2,3,2,1
-1,-2,-6,-9,-39,-3,-3,-3,1,3,4,-22,-2,4,0,-1
-1,-3,-1,-3,18,5,-1,-4,-1,-2,-4,-8,-55,-3,0,1
1,-3,-4,9,6,-3,-5,0,-3,-3,-14,-19,5,4,0,0
-4,-5,-4,-5,-2,-1,1,-2,0,5,5,-1,5,-1,-1,2
-2,-2,0,-6,8,-5,-2,-3,-2,-1,9,10,2,-5,-4,-1
0,0,6,5,55,4,-1,-1,1,4,16,23,8,13,2,-2
-1,2,4,-6,1,-1,0,0,-4,-17,-47,-27,13,-1,-2,-3
0,0,5,8,7,-2,-1,-1,1,1,3,31,-20,7,-5,-4
-1,1,-1,-5,0,1,2,4,3,2,9,-11,-43,-9,-2,1
-5,-13,-68,-101,-63,-10,-6,-3,-5,-1,-1,-2,-6,-6,1,-1
-4,-6,15,127,-19,8,0,-3,-2,-1,0,-3,-2,0,-1,-3
17,19,37,127,46,23,5,8,0,-3,1,0,2,2,-1,-1
2,3,10,-5,-1,-4,-2,1,2,15,65,27,31,-1,0,1
-1,-3,-3,0,0,-4,1,-1,-4,1,2,-28,3,-7,-2,-4
-1,-1,2,0,15,1,1,-2,-1,-2,-1,-18,-2,-4,-1,-2
-2,-7,-11,-12,0,3,-4,-5,-3,-2,-6,-7,-5,-4,-4,-5
-1,-3,-5,3,-33,-7,-1,-2,0,1,-2,-7,-3,-5,-3,-5
-1,-1,-3,-3,2,-1,-2,0,3,1,-1,-20,-1,-7,2,3
1,1,0,-5,-2,-4,0,-4,0,0,-3,10,38,10,-2,2
-2,1,0,1,-1,1,-1,-1,0,-1,1,0,-2,1,0,-3
3,-1,1,-3,4,-1,-2,0,2,0,2,1,3,6,1,-4
-1,-3,-14,-122,-51,-2,-2,0,-5,5,22,-15,-27,-17,-4,-2
1,5,22,98,34,9,2,0,-5,-16,-47,15,73,13,0,-4
-1,0,10,-5,-23,0,0,-2,-5,-8,-22,-14,-52,-10,-5,-4
-2,-3,-4,16,15,-12,-1,0,4,6,11,31,10,-6,0,0
-3,-3,-8,43,-1,1,-6,-3,-1,3,1,-28,-13,2,-2,0
3,-1,4,0,0,2,3,1,2,-3,-4,-9,-12,-5,-4,-1
3,-4,-19,-22,36,9,1,2,-1,-2,0,2,12,0,1,-1
-4,-1,7,25,-19,-20,-2,-3,-2,0,-1,-5,-8,0,2,0
2,1,7,15,7,0,0,0,-2,-3,-8,-60,-13,-5,-1,-3
-3,2,2,8,5,-1,-1,2,2,-4,-11,21,10,5,-4,1
0,1,-7,-23,5,0,-1,0,0,-1,-3,-16,-5,1,-4,-2
-2,-3,-2,-27,15,5,-3,-2,0,-2,4,-7,-3,-7,-1,-2
-4,0,2,48,7,-2,-2,-3,-2,4,11,1,-56,-20,-1,0
-1,-1,4,-62,-26,-8,-7,-2,-2,-24,-53,28,-4,1,-2,-1
-3,-5,-15,-77,-13,-4,1,0,-1,-4,-8,-5,5,2,-1,-3
2,1,7,15,23,5,1,2,-3,5,5,-18,-1,-4,-2,0
-1,-3,0,-5,-12,-8,-3,-4,-5,-2,3,43,-17,2,0,-1
-4,1,-4,-3,5,-3,-3,1,3,4,5,18,30,-7,-1,2
-1,-2,-1,-3,-3,-1,-2,0,-1,-1,-1,-13,7,7,-1,-2
-3,0,-2,-7,-4,-7,-4,1,1,-1,-4,-12,33,6,-1,-4
3,-1,9,0,5,6,1,0,-1,-3,-2,33,11,0,-4,-3
-3,0,-5,-7,6,6,-3,0,-1,1,5,-1,-8,-10,-1,0
-4,-6,-15,-38,-19,-3,-8,-3,-2,-2,-11,-43,16,11,0,-1
-1,0,4,9,0,-6,-1,-1,-2,1,7,67,36,-11,-1,1
2,8,32,-112,-19,-5,-2,-3,-2,-2,-2,7,5,3,2,1
-15,-55,-128,-17,13,42,1,-3,0,-1,1,-11,0,-3,0,-4
0,0,-7,-27,-57,-21,-2,-1,0,-4,-7,-14,4,-3,2,0
4,13,32,33,17,12,2,3,1,9,29,93,32,2,-2,-1
1,-1,-3,-3,-1,0,-3,-4,0,2,18,-11,9,-2,0,0
0,-4,-5,-5,-4,-4,-2,0,-4,3,7,-8,5,-4,-4,-1
-3,-3,-8,-28,5,-1,1,-1,-4,-1,2,-8,4,-2,-1,-1
-2,-5,-10,25,-13,0,-4,-2,-2,-1,1,-9,-1,-4,-3,-2
-2,-2,-6,-9,-1,-2,0,-2,-2,-4,-3,2,27,5,-1,0
-3,2,-3,-5,-1,-1,-1,-2,1,-1,3,6,-33,-6,1,1
4,2,-4,-3,0,-2,0,1,-1,2,2,1,-19,4,-1,-3
-1,-4,-5,-1,-1,-4,-1,-2,-1,0,0,-10,1,-1,-1,-1
-6,-8,-29,127,7,6,-2,-2,1,-4,-5,-7,0,7,1,-1
2,4,9,28,20,10,7,2,1,7,23,3,0,-6,2,2
-6,-1,13,-16,7,6,-1,0,-3,-12,-57,-19,-112,-28,-3,-6
-3,-1,-3,-47,-1,-4,-4,0,-2,-4,-5,-31,-79,-22,-11,-6
1,6,17,0,-9,4,1,1,2,0,0,1,4,-4,0,0
-6,-2,-2,-7,31,18,-1,-4,-1,-4,2,3,1,4,0,1
1,-19,-65,-19,-41,-9,1,2,-1,1,-2,4,1,2,1,0
1,3,16,26,-16,-12,-1,0,-1,-2,-1,1,-9,-6,-5,-1
-1,-2,0,0,3,-1,0,0,1,-2,3,7,4,4,0,-4
-2,1,-4,0,-3,-1,-2,-1,0,4,17,3,14,5,3,0
0,-1,-3,3,0,1,-2,-2,2,2,8,-12,4,5,-2,-1
1,-2,0,-3,0,2,3,1,2,-5,1,-1,2,-6,-1,-2
-2,2,6,127,58,17,5,3,-3,4,5,6,58,15,2,-3
0,5,11,5,-1,5,-2,1,1,1,-17,-52,-128,-35,-2,0
-1,-4,-3,-6,3,2,0,-2,0,-7,-6,55,52,12,2,-1
0,-1,-4,-24,-9,-7,-3,-2,-4,-3,-14,-128,-16,-8,-2,-4
-2,-4,-27,11,-13,-5,2,0,-1,-4,-2,-2,-5,0,-1,-1
-2,-5,-9,-11,-9,-1,-2,-2,2,-1,-1,-3,-4,-4,-1,1
-5,-8,3,-14,-75,-29,-6,-2,-3,-1,1,-1,-5,-6,-1,-4
3,1,-19,-18,8,-3,2,-1,0,6,9,-5,-26,3,2,-1
0,-3,-6,-51,-1,-1,1,2,0,2,2,-5,-28,2,0,-1
1,4,11,42,6,1,0,2,0,2,17,22,1,4,1,0
-2,-1,-5,-4,-6,-3,0,-1,-1,0,3,-13,-19,-12,-4,-1
-2,-4,-5,2,1,-4,-2,-4,3,-2,1,25,21,6,-2,0
4,7,16,39,13,3,1,3,-2,-1,-1,19,-11,-4,-4,2
4,1,-7,-20,-1,14,5,3,1,-1,-2,-6,-12,-1,-1,-1
-5,0,0,5,7,0,-1,3,-5,-1,-15,-40,-41,-16,-7,-5
-1,-3,-5,-34,4,-4,-3,2,-3,-2,1,59,24,7,4,1
2,3,1,-2,29,5,0,1,0,1,11,39,8,1,1,2
-2,0,5,-11,-71,-13,-4,-3,1,3,1,2,6,3,-2,-3
-4,-3,-4,-22,56,-4,-4,-3,0,0,-2,-3,-5,-7,1,-1
-7,-41,-81,-15,26,18,-3,-6,-1,-1,-3,-4,4,3,1,-1
-3,-1,4,11,6,-7,-5,-2,4,5,16,26,10,0,3,3
2,1,3,8,2,-2,-1,-4,2,10,38,127,31,5,7,6
-1,2,0,5,4,-3,-2,-1,5,3,-6,-128,-15,9,2,5
-3,-3,-3,1,-1,-5,0,0,-2,-3,-2,-7,8,1,4,-2
1,5,9,-1,-13,-5,1,1,-1,0,-3,1,-2,6,2,-2
0,6,10,-3,19,4,2,0,3,6,13,10,9,0,4,4
-1,3,13,35,3,5,3,0,-3,-5,-9,-10,10,4,-5,-2
-1,-6,-8,-2,11,1,-2,-3,-1,-12,-21,-28,-52,-11,0,0
-2,-4,-1,2,-2,-1,-5,1,2,-1,-3,-33,-26,-1,-8,-2
-4,-18,-37,35,-16,3,-3,-3,2,4,8,-9,19,17,4,1
6,6,4,-21,-120,-10,6,5,-1,1,10,-6,3,-1,-3,-2
-2,1,0,34,3,1,2,1,-2,-1,-1,-24,-5,-3,-1,-2
-4,-2,-3,-1,-1,3,2,1,2,6,1,-8,10,6,0,5
0,0,-3,-5,-2,14,0,-1,-2,1,3,5,-4,-11,-3,0
-1,-2,-3,2,32,-7,-5,0,5,3,14,-27,-31,4,1,1
-6,-3,2,-11,-21,-2,-1,-4,0,-4,-19,-31,17,8,5,2
2,-1,-5,-25,0,-1,0,-2,0,2,13,76,8,-1,-1,3
-1,-5,-14,3,2,-9,-6,-5,0,2,9,7,10,10,1,-1
2,14,52,1,-14,3,1,2,-2,6,-15,0,-31,-10,0,-4
-2,-30,-81,-2,6,0,1,0,-11,-39,-78,-34,-1,-12,-6,-8
-4,3,18,7,22,-7,-5,-4,5,10,15,-30,6,22,7,3
-3,0,2,3,3,1,-2,-3,3,7,20,1,-21,5,1,3
2,1,5,22,92,12,1,0,0,0,11,127,53,5,-3,1
-5,-6,-13,-105,-85,-31,-5,-4,6,1,-8,-63,1,20,6,3
-1,-6,-10,-22,12,13,3,-2,0,0,4,5,-4,2,-1,1
1,-1,3,20,63,-13,-3,-1,-2,-3,-5,-2,2,-2,-3,-2
-1,0,-1,-24,-23,-2,-2,-4,4,2,-4,-3,-15,-5,1,4
-4,-5,-10,33,17,12,0,-2,-6,-4,6,-38,1,-13,-6,-4
-1,8,26,13,-4,-3,0,-2,1,0,-3,-17,-8,15,1,5
-6,1,9,7,28,3,-2,-2,0,2,4,35,3,0,-1,-1
0,-11,-21,-22,-85,3,0,1,-5,2,10,5,-1,-8,-4,-1
1,1,4,-11,6,-5,-5,-3,6,4,12,21,12,7,5,2
-4,-1,-2,-20,-37,-6,-3,-4,1,5,27,21,13,-1,1,1
4,3,2,5,-4,5,1,0,-5,-7,-41,13,-9,4,3,2
-3,-4,1,-7,1,-4,-2,-1,1,0,-6,-9,25,14,3,0
-3,-2,2,-13,51,2,2,0,-1,0,2,22,24,5,-2,-1
-4,1,0,25,11,5,1,0,-2,-4,-4,-24,-75,-18,-5,-4
-1,1,4,-30,-1,-13,-1,-1,2,-2,-12,-30,-38,-21,-2,1
-1,-2,-9,-2,12,1,2,-4,0,4,1,-11,-45,8,2,3
1,7,19,24,-10,3,6,1,-1,4,10,33,3,-6,-2,0
-2,2,3,-25,-9,-10,-3,-3,4,1,9,2,20,9,2,1
2,2,7,19,27,7,0,1,-3,-9,-8,12,10,-6,-2,-2
0,0,-5,-25,-19,3,1,0,-3,5,13,-20,-58,-7,-1,0
-3,1,10,34,-8,-14,-4,0,4,-2,-41,-7,16,5,1,1
7,8,15,-3,1,21,5,1,-4,-12,-6,13,-23,3,-1,1
-2,0,-4,5,12,0,0,-3,1,4,1,-28,-45,-7,0,1
0,2,1,36,-11,-6,-2,0,-3,0,-3,-4,-5,0,1,2
3,0,1,-9,1,6,3,1,-5,-6,2,-28,22,11,3,-1
0,-2,0,-12,5,-1,2,1,-2,-4,-12,32,2,-19,-8,-4
0,2,10,4,3,2,0,-1,8,7,5,52,-96,-12,-2,4
2,-4,-11,-28,15,14,2,-2,-1,0,3,6,0,-6,-5,-3
-2,-4,-6,0,12,-1,-1,-3,-1,-1,4,5,1,4,2,-1
0,3,13,77,29,5,0,0,1,-1,2,2,2,-1,2,1
-1,-4,-13,-33,4,-3,-4,0,-4,-2,-4,-31,0,-6,-3,-6
1,1,7,20,23,12,3,3,0,1,7,19,6,6,-1,1
1,2,4,-4,-4,3,0,-1,-3,-1,-5,-4,1,-5,-4,-2
-1,0,-5,-3,1,-2,-1,1,-5,-1,-1,-3,-2,-6,0,-4
-8,-8,-11,-94,31,-3,-3,-6,0,-1,-2,-1,3,7,0,-3
4,2,3,-1,3,1,5,3,15,20,29,22,-33,2,8,14
-1,5,21,99,-10,12,-4,-1,-13,-38,-41,-22,5,4,0,-4
-3,1,10,-2,2,-7,-3,-1,0,1,-9,-7,30,15,1,-1
1,4,2,0,0,2,4,0,-2,3,7,-2,15,2,0,-2
0,2,1,-24,12,-3,0,-1,7,6,19,9,6,22,7,3
-4,-2,-9,96,-91,-22,-5,-6,0,16,48,-4,42,-15,-5,2
4,9,13,-17,3,8,1,3,-8,-31,-96,-23,7,-2,-2,-2
1,6,17,4,-4,-2,-2,-1,-4,-5,-3,-13,0,6,-2,-4
-3,3,13,1,-5,-8,0,1,-1,-6,-2,-4,12,7,0,-1
0,0,3,-1,0,5,2,-1,0,0,4,14,15,-6,-5,-3
-4,-6,-8,3,4,-4,-3,-4,2,3,-4,-8,-95,-23,0,3
2,-3,-2,-3,8,9,0,1,1,4,-5,-17,0,1,-1,-3
-3,2,0,7,11,-4,-4,-2,4,1,3,-5,28,-15,-4,2
3,-3,-7,8,-12,7,2,0,-1,-1,2,15,15,1,0,1
1,-3,0,-4,6,1,-3,-2,-3,-3,5,12,6,-4,-1,-3
-1,-5,-4,46,5,-6,3,-1,-2,-1,-3,-17,-29,-5,-1,-2
-4,-5,-4,9,-14,-5,-4,-3,2,1,0,-13,3,3,0,0
-5,-6,-8,-9,-6,4,0,-2,0,0,3,-64,-9,-4,-4,-3
-5,-15,-46,-21,-1,-9,-2,1,2,4,13,47,24,9,2,0
2,4,8,3,-37,-12,-2,-3,2,4,18,-8,2,4,3,1
0,5,24,8,9,-2,0,0,-2,-8,-18,6,8,-4,-1,0
0,5,1,17,4,-4,1,-1,0,3,2,-43,-23,-3,-2,-2
0,1,10,1,-8,-3,-3,-2,-2,-2,-9,-80,-14,-4,0,-4
1,1,4,-19,-8,7,4,1,3,0,15,76,38,10,2,2
-3,-7,-24,-24,-18,-8,-4,-2,-4,-3,-3,1,63,-4,-3,2
-4,0,10,15,23,2,-4,-5,2,5,1,-8,-27,-18,0,4
2,-1,1,39,21,11,-2,0,-4,-5,-7,13,21,-3,-1,0
-4,-3,-13,-28,9,0,-1,0,-4,0,-4,-61,-25,-5,-2,-6
0,4,15,29,-17,-3,-1,1,0,0,4,33,20,-10,-3,-2
-6,-7,-6,-13,98,29,1,-3,-7,7,61,-10,-9,-2,1,2
6,7,15,-45,-5,3,4,3,-6,-24,-120,-41,9,-3,-5,0
1,1,18,11,-9,-1,1,0,4,10,26,96,42,17,2,4
-1,2,5,69,-2,7,0,-1,-3,-1,-4,-8,-10,-4,-1,-4
0,0,6,27,8,-4,-1,-1,-1,-2,-4,-4,-3,5,2,-2
-1,0,6,34,-36,-9,-1,0,-3,-2,-1,0,12,4,-1,-1
-1,-6,-20,-67,-21,-7,-5,-2,-3,-2,-6,-39,-19,-12,-5,0
0,1,4,25,12,4,3,1,7,5,3,-59,-17,4,4,0
-1,2,1,-14,13,1,-3,-1,-2,-3,-9,22,-25,-8,-1,-2
-1,2,11,117,47,8,3,-3,-7,-12,-22,-21,27,11,4,-4
1,3,-9,-32,13,0,0,0,1,3,-2,-105,8,2,2,2
1,1,1,-14,-7,5,3,3,-3,-3,1,-6,2,-9,-4,-6
0,2,-5,14,-10,-3,1,3,1,6,8,-8,-7,-5,-1,0
4,2,8,0,-4,-2,-4,1,-1,-4,-1,-18,2,-2,1,0
0,2,3,-6,0,-1,2,0,1,-10,-54,23,-26,2,1,2
0,3,4,6,0,8,-5,-1,-1,0,0,26,-47,-28,-7,-5
-7,-1,0,-8,-17,3,1,-1,2,1,-9,-23,-10,-4,0,0
-2,-5,-3,2,6,0,-2,-2,-1,-5,-3,-8,-11,-4,-2,-1
-1,-4,-6,1,-6,-5,-4,-3,1,3,12,3,2,12,4,0
0,-3,-6,16,1,1,0,-1,0,-3,-14,-7,-10,-6,1,-3
1,-4,-7,-21,-5,-1,-1,-5,-3,-3,-3,3,-6,-6,-5,-5
-3,-1,-21,-71,-21,-12,-6,-2,1,-1,18,21,30,19,6,1
-7,-13,0,76,25,0,-1,-3,0,-2,2,-12,6,1,0,-1
1,-2,-10,-69,4,-2,0,-2,-1,1,-6,-10,-15,18,-2,1
-2,-1,5,44,30,0,-1,-2,3,1,-2,-48,-36,-25,-1,1
-4,-11,-35,-23,-5,4,0,-4,7,18,50,66,33,4,-2,1
1,3,6,18,13,2,-1,-2,-2,-7,-17,2,19,1,-5,-3
1,5,17,16,20,-3,1,3,0,7,20,-74,-9,6,0,0
-2,5,9,4,12,2,-1,2,-4,-5,-27,13,-12,-4,0,-1
-1,-2,3,0,3,-3,-4,-3,-2,-4,-5,-28,8,7,5,-3
-1,-3,7,-12,-6,-5,-3,-3,0,-3,-3,-9,-5,-2,-1,-1
-4,-7,-24,4,-1,6,4,-1,-1,1,0,48,7,1,-2,1
0,-2,-2,-5,-13,-4,-5,0,-2,1,-3,-14,-15,-8,-4,-2
-5,-5,-18,-53,-44,-12,-4,-4,-1,-1,-5,-10,2,5,-1,-2
1,0,6,-1,35,5,-1,-1,-4,-5,-6,24,-5,0,-2,-3
1,3,3,3,-1,0,0,1,-3,1,7,0,9,3,1,-2
3,-2,-10,-26,-9,0,-1,1,1,8,17,11,6,4,1,-1
0,2,15,5,5,0,-1,-2,-4,-3,-19,-27,11,-3,-1,-4
